psme,X,Y
1,-122.22243300000001,46.45038100000001
1,-121.78870200000001,46.388695
1,-122.414751,46.639535
1,-122.07176999999999,46.65868400000001
1,-121.608967,46.460538
1,-121.750521,46.68517800000001
1,-121.599712,46.658685
1,-121.896707,46.638509
1,-121.71059000000001,46.683296
1,-121.894935,46.41443
1,-121.573348,46.460099
1,-122.21608,46.586312
1,-122.08032700000001,45.972818
1,-121.93768099999998,46.045474000000006
1,-122.089636,45.791316
1,-121.919634,45.694066
1,-122.01234000000001,45.824552
1,-121.971666,46.11967700000001
1,-121.57527500000002,46.386236
1,-121.765831,45.822154000000005
1,-121.973495,46.02114
1,-121.90085800000001,46.11901799999999
1,-122.11402000000001,45.947604000000005
1,-121.97116900000002,46.196399
1,-122.074567,46.317477
1,-121.78979,46.339478
1,-121.64784800000001,46.22006900000001
1,-121.938877,46.026917
1,-122.225842,45.657256
1,-122.010593,45.923003
1,-121.94097099999999,45.873146
1,-121.758144,46.166788
1,-121.821391,46.34014100000001
1,-121.869479,45.921693
1,-121.762066,45.84448
1,-121.832488,46.143361
1,-121.90423800000002,45.84682300000001
1,-121.676685,46.386419
1,-121.764741,45.87137599999999
1,-121.905724,45.872813
1,-122.07704799999999,46.169807000000006
1,-121.683767,46.31364700000001
1,-122.225011,45.727636000000004
1,-122.00707099999998,46.11999000000001
1,-121.73230699999999,45.747891
1,-121.80051600000002,45.847095
1,-121.932452,46.316239
1,-121.83523100000001,45.872116000000005
1,-121.61767000000002,46.115945
1,-122.20830300000002,46.349009
1,-121.754806,46.314442
1,-121.12476,47.069182000000005
1,-121.09269800000001,47.063767000000006
1,-121.265633,47.169850000000004
1,-121.318168,46.3986
1,-121.35450000000002,46.580832
1,-121.235248,46.997056
1,-121.783681,47.376374
1,-121.43404900000002,47.270695
1,-121.793909,47.216418
1,-121.946422,47.077760000000005
1,-121.740165,47.048554
1,-121.60446399999998,47.107095
1,-121.900314,46.91515
1,-122.252008,46.906813
1,-122.11539899999998,47.015893000000005
1,-121.551348,47.09969999999999
1,-121.900316,47.103396
1,-121.555305,46.955376
1,-122.765427,46.811613
1,-122.28587700000001,46.047217
1,-122.353876,45.954190000000004
1,-122.413396,45.894803
1,-122.81284900000001,46.195394
1,-122.46709699999998,46.21857899999999
1,-122.414931,46.044207
1,-122.280547,46.169883000000006
1,-122.630701,46.14620300000001
1,-122.350497,46.34582900000001
1,-122.64958,46.240061
1,-122.720418,46.202971999999995
1,-122.413807,46.001369
1,-122.671518,46.19573
1,-122.60979400000001,45.995046
1,-122.368502,46.491762
1,-121.997017,46.534104000000006
1,-122.16952600000002,46.38813600000001
1,-121.858107,46.685686
1,-122.198729,46.56879599999999
1,-121.611083,46.61275
1,-121.49152299999999,46.658546
1,-121.92148400000002,46.709727
1,-122.083363,46.398293
1,-122.392703,46.665743000000006
1,-122.28816200000001,46.732735
1,-121.781483,46.558668
1,-121.848945,46.424139
1,-121.82085800000002,46.43729700000001
1,-122.05288700000001,46.701969
1,-121.857592,46.490543
1,-121.75249899999999,46.46098
1,-121.96261600000001,46.393573
1,-121.783647,46.630918
1,-121.81963900000001,46.58582200000001
1,-121.752924,46.709878
1,-121.506243,46.411253
1,-121.68067600000002,46.559969
1,-121.642553,46.414998
1,-121.533836,46.630546
1,-121.71508,46.70865
1,-122.08095700000001,45.92696599999999
1,-121.966757,46.16435400000001
1,-121.79477899999999,46.17115
1,-121.835706,46.064369
1,-121.72442200000002,46.0454
1,-121.79403400000001,46.14539899999999
1,-122.11951799999999,45.603137
1,-122.10617800000001,46.245999
1,-121.58188499999999,46.302501
1,-121.578163,46.11783700000001
1,-122.22276300000001,45.875483
1,-121.907411,46.016744
1,-121.899948,46.21550299999999
1,-122.20296200000001,45.696585000000006
1,-122.00553800000002,46.337022
1,-121.864432,45.748489000000006
1,-121.65766999999998,46.238461
1,-122.071966,45.749743
1,-121.87227200000001,45.945644
1,-121.97159399999998,46.239567
1,-122.218453,46.093376
1,-122.08949200000002,46.098671
1,-121.907419,45.890183
1,-121.89802100000001,46.04578200000001
1,-121.853095,46.368123
1,-121.875471,45.801248
1,-121.931734,46.093578
1,-121.832191,46.288784
1,-122.146694,45.901555
1,-121.75635,46.28988
1,-121.931849,45.898983
1,-121.903404,46.31460200000001
1,-121.78890699999998,46.23929900000001
1,-121.614063,46.2333
1,-122.018072,46.194312
1,-121.72042400000001,45.937924
1,-121.239364,47.14261400000001
1,-121.344645,47.118837
1,-121.38119,46.920947
1,-121.35587700000002,46.77667
1,-121.346064,47.067846
1,-121.299665,47.045075
1,-121.571326,47.12987600000001
1,-121.715852,47.175463
1,-121.517483,47.152193000000004
1,-121.339155,47.19758999999999
1,-121.583276,47.127286
1,-121.33886000000001,47.144778
1,-121.40266500000001,47.199875
1,-121.37663700000002,47.229473
1,-121.804118,47.322041
1,-121.924152,46.764235
1,-121.69817499999999,47.007829
1,-121.96212300000002,46.759668
1,-122.03681299999998,46.81500700000001
1,-121.527464,47.005802
1,-121.48488799999998,47.074776
1,-122.235071,46.927011
1,-122.189518,46.77353600000001
1,-122.38162599999998,46.809282
1,-122.349906,45.80804499999999
1,-122.42714800000002,45.95382500000001
1,-122.570067,45.949127
1,-122.42508000000001,46.092545
1,-122.56528500000002,46.146241
1,-122.45991,46.275821
1,-122.29149599999998,46.242624
1,-122.295027,46.349181
1,-122.255392,46.15048
1,-122.31121800000001,46.634269999999994
1,-121.78507200000001,46.40786
1,-122.50785799999998,46.433148
1,-122.531677,46.460652
1,-121.85525,46.712053
1,-121.45401000000001,46.676148
1,-121.64866700000002,46.441128
1,-122.010566,46.68928100000001
1,-122.149,46.419277
1,-121.925458,46.489006
1,-121.608548,46.54028699999999
1,-122.544578,46.754082
1,-122.325034,46.663874
1,-121.71124200000001,46.53558
1,-121.568829,46.610786
1,-121.570662,46.482602
1,-121.45589800000002,46.655245
1,-122.10579700000001,46.443003
1,-121.750531,46.614933
1,-122.06956800000002,46.416058
1,-122.164966,46.610014
1,-121.68114599999998,46.684733
1,-121.77034200000001,45.79322
1,-122.187293,45.871841999999994
1,-121.728499,45.770140000000005
1,-121.865597,46.024683
1,-121.61289400000001,46.217628000000005
1,-121.573416,46.33422
1,-122.11906100000002,46.171913
1,-121.835256,45.845664
1,-121.79466700000002,46.11458100000001
1,-122.19045700000001,45.85164100000001
1,-121.974053,46.343403
1,-121.974006,45.652697
1,-121.942009,45.703581
1,-121.68292200000002,46.362438
1,-121.898918,46.191037
1,-121.653318,46.095634
1,-121.941375,46.116932
1,-121.998374,45.649851
1,-122.06328700000002,46.346653
1,-122.07578,45.895313
1,-121.865776,46.12331
1,-122.05098300000002,45.799057
1,-121.79299900000001,45.89925100000001
1,-122.23032599999999,45.800069
1,-122.00439800000001,46.29212400000001
1,-122.047802,46.169068
1,-121.865269,46.312506
1,-121.90433200000001,45.973353
1,-122.158236,45.671872
1,-121.901353,45.92124
1,-121.977314,46.213096
1,-121.79578700000002,45.773314
1,-121.57428900000001,46.361799
1,-122.04793,45.975475
1,-122.037816,46.14638
1,-122.22592199999998,45.992095
1,-121.93664400000002,46.214894
1,-122.184486,45.777637000000006
1,-121.30749099999998,47.221517999999996
1,-121.420625,46.352102
1,-121.311614,46.876322
1,-121.359122,47.052874
0,-121.937897,47.468441
0,-121.977615,47.495659
0,-121.927338,47.430935000000005
0,-121.772057,47.295101
0,-121.50897999999998,47.157337
0,-121.72483100000001,47.424831000000005
0,-121.65482300000001,47.327606
0,-121.36782100000002,47.266647
0,-121.41953300000002,47.149001999999996
0,-122.170387,47.042049
0,-122.04566999999999,46.887054
0,-122.25984200000002,46.84149600000001
0,-122.232895,46.83371400000001
0,-122.01927200000002,46.749004
0,-122.67485000000002,46.792603
0,-122.287041,45.874283
0,-122.256203,45.828174999999995
0,-122.50759900000001,45.872616
0,-122.355652,45.646786
0,-122.397873,45.675396
0,-122.257881,45.62442
0,-122.301216,46.33177899999999
0,-122.58872200000002,46.31150399999999
0,-122.33844000000002,46.26511
0,-122.573997,46.206783
0,-122.796776,46.249557
0,-122.76066600000001,46.182617
0,-122.63121800000002,46.192608
0,-122.54065699999998,46.23817100000001
0,-122.440376,46.058449
0,-122.385933,45.97345
0,-122.243172,46.718163
0,-122.453445,46.664555
0,-122.66151400000001,46.715111
0,-122.62011699999998,46.647881
0,-122.59567299999999,46.720104
0,-122.010933,46.575947
0,-122.14176900000001,46.575665
0,-122.61068,46.722885
0,-122.49539199999998,46.575386
0,-122.630951,46.759274
0,-122.427055,46.565388
0,-122.016205,46.527332
0,-121.77286499999998,46.548449999999995
0,-122.43956000000001,46.510662
0,-122.50538600000002,46.503445
0,-122.526779,46.420387
0,-122.06871000000001,46.416779
0,-122.447891,46.401222
0,-122.514275,46.392334
0,-121.957886,46.618729
0,-122.038429,46.079281
0,-122.065643,45.623177000000005
0,-121.180084,47.15511299999999
0,-121.931071,46.983194
0,-121.726673,46.888918
0,-121.96288299999999,46.951625
0,-121.377836,47.072713
0,-122.252986,46.167184
0,-122.22372100000001,46.727698
0,-122.534509,46.54848100000001
0,-121.930824,46.736592
0,-121.47215,46.488795999999994
0,-121.71354100000002,46.740735
0,-122.492985,46.397588
0,-122.145481,46.24291900000001
0,-121.83780799999998,45.91788100000001
0,-122.212286,46.169043
0,-121.76843200000002,45.918773
0,-121.57112300000001,46.290558
0,-122.21713900000002,46.190765
0,-121.33516,47.241643
0,-121.41000200000002,46.145862
0,-121.43520200000002,46.281715999999996
0,-121.39601800000001,46.482304
0,-121.499568,46.387726
0,-121.32157700000002,46.578076
0,-121.443701,46.29787
0,-121.81695,47.49975500000001
0,-121.56957,47.325728
0,-121.68911399999999,46.913322
0,-121.68045199999999,46.862243
0,-121.48891000000002,46.928046
0,-121.89596100000001,46.95313699999999
0,-121.824589,46.818405
0,-122.322674,46.483292
0,-121.781557,46.483866
0,-121.821436,46.48830399999999
0,-122.498587,46.588034
0,-121.495044,46.725696
0,-121.74727700000001,46.334160000000004
0,-121.613868,46.38392000000001
0,-122.11124600000001,46.295197
0,-122.034844,46.368545000000005
0,-121.559086,46.219985
0,-122.14233099999998,46.150281
0,-121.688781,45.99426
0,-121.826744,45.708891
0,-121.909222,46.257799000000006
0,-121.87024200000002,46.091039
0,-121.31907,46.730751
0,-121.44572300000002,46.511308
0,-121.43941599999998,47.29051700000001
0,-121.743421,47.388708
0,-121.349901,47.273221
0,-121.46250499999998,46.805159
0,-121.56330799999999,47.00192200000001
0,-121.481725,46.954217
0,-121.8465,46.932654
0,-122.26550599999999,46.19524
0,-122.254156,46.219918
0,-122.7167,46.046017
0,-121.466112,46.532534999999996
0,-122.1304,46.591164
0,-121.92421700000001,46.63881
0,-121.779012,46.711286
0,-121.929648,46.664058000000004
0,-122.144349,46.19382999999999
0,-121.54401400000002,46.235877
0,-121.72332600000001,46.19397099999999
0,-122.060705,46.096385999999995
0,-122.229747,45.75472
0,-122.033145,46.264044000000005
0,-121.402526,46.473417999999995
0,-121.28053400000002,46.55931900000001
0,-121.660214,47.20637599999999
0,-121.45189300000001,46.978772000000006
0,-121.762062,46.823271
0,-121.60258400000001,46.874404
0,-122.03647600000001,46.866128
0,-122.07175700000002,46.441994
0,-122.072608,46.635625999999995
0,-121.68187499999999,46.51396
0,-122.260943,46.492107000000004
0,-121.534319,46.535661
0,-122.185146,46.150963
0,-121.760141,46.21248700000001
0,-122.227353,46.073213
0,-121.718806,46.145984
0,-122.11041399999999,46.31663600000001
0,-122.107194,46.271935000000006
0,-121.64813300000002,46.115333
0,-121.91918800000002,45.65723
0,-121.79285800000001,46.097341
0,-122.22331599999998,46.320421
0,-121.059492,47.06482999999999
0,-121.15371700000001,47.18249
0,-121.443875,46.11512100000001
0,-121.47638100000002,46.233853
0,-121.38916900000001,46.679761
0,-121.452298,46.89687700000001
0,-121.44875399999998,46.830298000000006
0,-121.517396,47.195406
0,-121.43975199999998,47.131886
0,-121.76459799999999,46.91625799999999
0,-122.421764,45.706843
0,-122.256448,45.625813
0,-122.469605,46.019661
0,-122.22935700000001,46.689318
0,-121.38844599999999,46.627105
0,-121.812435,46.703953
0,-121.56426900000001,46.73389300000001
0,-121.742357,46.761385
0,-121.714945,46.487276
0,-121.8594,46.663158
0,-121.856351,46.560637
0,-122.21319,46.248429
0,-122.151278,46.288773
0,-122.141581,46.22377500000001
0,-121.796188,46.073529
0,-122.183754,46.19428
0,-122.06799200000002,46.37135800000001
0,-121.225501,47.163242
0,-121.38828399999998,46.773603
0,-121.333926,46.487217
0,-121.41670700000002,46.959636
0,-121.47200400000001,46.284464
0,-121.506672,46.36022100000001
0,-121.65472999999999,47.348867
0,-121.539075,46.818554
0,-121.52607200000001,46.868333
0,-121.69834699999998,46.817218
0,-121.530952,46.78851
0,-121.739393,46.97677100000001
0,-122.25361900000001,46.812488
0,-122.35149899999999,45.664089
0,-121.825519,46.506876000000005
0,-122.016249,46.638367
0,-121.881487,46.682809
0,-122.140972,46.388832
0,-122.358847,46.667376
0,-122.340983,46.442045
0,-122.35896200000002,46.58392599999999
0,-121.64436800000001,46.461598
0,-122.14672900000001,46.345398
0,-122.17767200000002,46.365475000000004
0,-122.106033,46.199009
0,-122.221341,46.271591
0,-121.819553,46.268887
0,-121.616771,46.191095
0,-122.115742,46.002294
0,-121.19406,47.142666
0,-121.31354099999999,46.678445999999994
0,-121.377972,47.026127
0,-121.34516800000002,46.802263
0,-121.32181599999998,46.53058
0,-121.43780200000002,46.212658
0,-121.88844699999999,47.03097600000001
0,-122.252912,46.269552
0,-122.63702299999999,46.36583
0,-121.652269,46.776270000000004
0,-121.484877,46.758922
0,-121.68139700000002,46.41216699999999
0,-122.496155,46.501053
0,-121.530426,46.73035
0,-121.465944,46.586602
0,-122.140191,46.268168
0,-121.547716,46.193389
0,-122.18370799999998,45.751281
0,-121.55484,46.141647
0,-122.182636,46.219841
0,-122.147926,46.170357
0,-122.067301,46.046632
0,-121.749401,46.239864
0,-122.145635,46.318031
0,-122.183366,46.170616
0,-121.54167200000002,46.311924
0,-122.081953,45.874366
0,-121.684946,46.26443100000001
0,-121.379551,46.978733999999996
0,-121.698113,47.20019
0,-121.413197,47.24233499999999
0,-121.927994,47.476256000000006
0,-121.73929700000001,47.296601
0,-121.667003,47.003083
0,-121.95822200000002,46.784091
0,-121.919967,46.957256
0,-121.675326,46.821013
0,-121.830147,46.86070300000001
0,-122.36299199999999,45.99760500000001
0,-122.718676,45.95452499999999
0,-122.25374100000002,46.297304
0,-122.286755,46.29630600000001
0,-121.959763,46.636436
0,-121.89450000000001,46.658535
0,-121.637127,46.507103
0,-121.669284,46.728519
0,-121.44875500000002,46.718553
0,-121.643784,46.529643
0,-121.832053,45.992322
0,-121.752442,46.117557
0,-122.145739,45.976648
0,-121.895852,46.28769499999999
0,-122.09931,46.342083
0,-121.763332,46.08838000000001
0,-121.862554,46.241799
0,-121.543538,46.334105
0,-121.328858,47.267131
0,-121.454627,46.876975
0,-121.312153,46.847839
0,-121.714738,47.423412
0,-121.966341,46.910663
0,-121.80958700000001,46.91471
0,-121.48564700000001,47.049865
0,-121.597961,46.785796
0,-121.62198200000002,46.94602799999999
0,-121.82200299999998,47.052719
0,-121.77486000000002,47.004099
0,-122.445672,45.730166000000004
0,-121.760586,46.72941999999999
0,-121.42848900000001,46.758558
0,-122.039125,46.38166
0,-121.543181,46.282
0,-122.187515,46.239784
0,-122.15499400000002,45.92328
0,-121.72044,46.264834
0,-121.86329799999999,46.269268000000004
0,-121.82161500000001,46.095259999999996
0,-121.12949699999999,47.100936
0,-121.157709,47.16929699999999
0,-121.43414000000001,46.923465
0,-121.39408,46.58017
0,-121.50547899999998,46.336116
0,-121.308282,46.97304100000001
0,-121.369469,46.441939
0,-121.489813,46.902156
0,-121.46668900000002,46.134793
0,-121.63455900000001,47.331135
0,-121.50018,47.180773
0,-121.86242199999998,47.323984
0,-121.80294,47.025561
0,-121.84523400000002,47.07871000000001
0,-121.75887900000001,46.867575
0,-121.52165600000001,47.050335
0,-121.59787500000002,46.8209
0,-122.43191600000002,46.782006
0,-122.431734,45.773903000000004
0,-122.359589,46.096543
0,-122.288416,46.269779
0,-121.750312,46.51139700000001
0,-121.512213,46.50471400000001
0,-122.384774,46.485092
0,-122.58274,46.736176
0,-121.78266600000002,46.659517
0,-122.217056,46.29397199999999
0,-122.03095199999998,46.34525
0,-122.10930000000002,46.367073
0,-122.182435,46.29355
0,-121.753641,45.99089
0,-122.218108,46.220089
0,-122.181904,46.269066
0,-122.111694,46.21931200000001
0,-121.163817,47.191198
0,-121.461677,46.182679
0,-121.48423600000001,46.34264
0,-121.476088,46.114146
0,-121.381451,46.876512
0,-121.38601700000001,46.726298
0,-122.14536200000002,46.123956
0,-121.314221,46.489926
1,-121.970985,48.62817
1,-122.014854,48.357883
1,-122.106812,48.441498
1,-122.024597,48.538445
1,-121.944038,48.545948
1,-121.76875300000002,48.570117999999994
1,-121.451523,48.57679
1,-121.89209,48.506783
1,-121.91847999999999,48.491226
1,-121.562073,48.440678
1,-122.09153,48.36344499999999
1,-121.572067,48.330387
1,-121.484291,48.374287
1,-121.52235400000002,48.297054
1,-121.862083,48.302052
1,-121.920967,48.33733
1,-121.51568600000002,48.460674
1,-121.910141,48.394558
1,-121.640404,48.283718
1,-121.70069099999999,48.266781
1,-121.924858,48.182884
1,-121.758453,48.119827
1,-121.73040000000002,47.955936
1,-121.702332,47.80872
1,-122.019867,48.958736
1,-122.030975,48.922901
1,-122.22988100000002,48.82873200000001
1,-122.09820600000002,48.84901
1,-122.013481,48.825123
1,-122.104881,48.790398
1,-122.245712,48.774284
1,-122.312775,48.740608
1,-122.16459699999999,48.723175
1,-122.01737200000001,48.730118
1,-122.142662,48.678722
1,-122.263489,48.668171
1,-122.16848800000001,48.651222
1,-120.73648800000001,47.702343
1,-120.675095,47.667347
1,-120.586754,47.69817700000001
1,-120.524811,47.572903
1,-120.638145,47.464844
1,-120.75175500000002,47.409843
1,-120.36618799999998,47.346798
1,-120.81119500000001,47.344566
1,-120.93924700000001,47.302341
1,-121.239265,47.440395
1,-121.285088,47.263450999999996
1,-121.00814100000001,47.218182000000006
1,-120.942863,47.201233
1,-120.71173900000001,47.235401
1,-120.824242,47.18123200000001
1,-121.036476,47.300396
1,-121.047985,47.292307
1,-121.084648,47.291909
1,-119.808411,48.874046
1,-119.720345,48.798759
1,-119.87702200000001,48.821266
1,-119.893417,48.78154
1,-119.699799,48.786266
1,-119.716728,48.700153
1,-119.856743,48.745705
1,-119.723686,48.655426
1,-119.748131,48.621262
1,-119.810066,48.504601
1,-119.720345,48.460152
1,-119.82812499999999,48.424042
1,-119.876732,48.372375000000005
1,-120.12007100000001,48.157925
1,-121.461073,47.516134
1,-122.019133,48.353168999999994
1,-121.86378000000002,48.55629499999999
1,-121.689373,48.526974
1,-121.708517,48.455791999999995
1,-121.591456,48.352514
1,-121.23315300000002,48.544099
1,-121.368883,48.423079
1,-121.51821,48.433029000000005
1,-121.63792100000002,48.350782
1,-122.010226,48.50629300000001
1,-121.44677,48.155457999999996
1,-121.41207499999999,48.10947199999999
1,-121.60493400000001,47.865248
1,-121.63342199999998,48.20430700000001
1,-121.997941,48.167573
1,-121.419688,48.25274400000001
1,-121.490599,48.18545199999999
1,-121.35538899999999,47.885636
1,-121.258519,48.23650700000001
1,-121.312764,47.887051
1,-121.268194,48.252613
1,-121.90896700000002,48.897025
1,-122.085784,48.701011
1,-121.77416499999998,48.848467
1,-121.02144,48.897292
1,-121.00372399999999,48.747542
1,-122.24625,48.703045
1,-122.097905,48.853479
1,-121.76911400000002,48.874692
1,-121.54369000000001,48.74605900000001
1,-122.09727000000001,48.650055
1,-121.590068,48.748724
1,-121.739431,48.962867
1,-121.586528,48.728168
1,-120.47824499999999,47.795556000000005
1,-120.64958200000001,47.871931000000004
1,-120.75632400000002,47.97522899999999
1,-120.273585,47.701186
1,-120.36480300000001,47.322739
1,-120.435578,47.901023
1,-120.606307,47.458373
1,-120.813781,47.62079700000001
1,-120.416372,47.639772
1,-120.507931,47.972818
1,-120.57687200000001,47.359466
1,-120.61696400000001,47.849585999999995
1,-120.638357,47.655239
1,-120.532006,48.144332
1,-120.44487000000001,47.645021
1,-120.464309,47.405011
1,-120.588058,47.945539
1,-120.74593000000002,47.68175
1,-120.17671,48.010838
1,-120.48285699999998,47.771242
1,-120.24508000000002,47.909907
1,-121.058265,47.88475
1,-120.554193,47.86958299999999
1,-120.58723900000001,47.51467
1,-120.50429100000001,47.873846
1,-120.475237,47.84490100000001
1,-120.81933700000002,47.77625799999999
1,-120.95347199999999,48.415038
1,-120.803553,47.748782
1,-120.965955,47.48552500000001
1,-121.254899,47.393739
1,-120.74679300000001,47.311365
1,-121.11914700000001,47.41927600000001
1,-121.108216,47.386175
1,-120.965373,47.40634500000001
1,-120.93301900000002,47.338434
1,-120.71224999999998,47.313116
1,-120.946391,47.311217
1,-121.07716699999999,47.283844
1,-120.440782,48.678786
1,-119.952494,48.029039
1,-120.371386,48.331007
1,-120.10299,48.573259
1,-120.20239,48.158212000000006
1,-120.27832399999998,48.75207000000001
1,-120.06318900000001,48.671771
1,-119.977614,48.226394
1,-119.97756500000001,48.347078
1,-120.006504,48.200506
1,-120.40167900000002,48.46180600000001
1,-120.320124,48.631884
1,-119.97963300000002,48.280416
1,-119.70116500000002,48.591621
1,-120.07582600000002,48.522352
1,-120.484122,48.554468
1,-120.643864,48.923959
1,-120.06045000000002,48.790806
1,-120.13392000000002,48.134269
1,-120.20668800000001,48.620449
1,-120.16411999999998,48.126166
1,-119.776426,48.588642
1,-120.31621200000001,48.70351899999999
1,-120.201135,48.138002
1,-119.853244,48.515641
1,-119.81530699999999,48.587731000000005
1,-120.062728,47.985968
1,-120.26861,48.260747
1,-119.818458,48.185184
1,-119.722481,48.71646
1,-120.070769,48.54907200000001
1,-120.01230100000001,48.256438
1,-121.285568,47.66149800000001
1,-121.54179900000001,47.566872
1,-121.63916899999998,47.477027
1,-121.441986,48.55483000000001
1,-121.631391,48.330496000000004
1,-121.93486100000001,48.313076
1,-121.295371,48.523984
1,-122.16233000000001,48.408814
1,-121.36910100000001,48.572253
1,-121.40829700000002,48.306454
1,-121.37810499999999,48.084575
1,-121.043211,48.171307000000006
1,-121.430184,47.88449800000001
1,-121.41143600000001,48.15809500000001
1,-121.709658,48.25474700000001
1,-121.237093,47.81396
1,-121.453114,48.104662
1,-121.93651500000001,48.168307999999996
1,-121.50861300000001,47.83643699999999
1,-121.694409,48.653365
1,-120.94759399999998,48.720403
1,-121.947574,48.931043
1,-121.73004300000001,48.680252
1,-122.23593,48.733798
1,-120.731012,48.683052000000004
1,-120.87705100000001,48.662937
1,-120.83665300000001,48.660573
1,-122.098908,48.801514
1,-121.48442499999999,48.79378700000001
1,-122.098139,48.944064
1,-120.908791,48.716144
1,-120.26624700000002,47.741551
1,-120.32508700000001,47.96208
1,-120.68740400000002,48.019117
1,-120.261704,47.860299
1,-120.720925,48.195978
1,-120.295046,47.864
1,-120.43555300000001,47.989667
1,-120.20500399999999,48.034873
1,-120.47179799999999,47.943044
1,-120.742513,48.35423
1,-120.67745099999999,47.430892
1,-120.53754200000002,48.23811200000001
1,-120.509231,47.817035
1,-120.82153500000001,47.604334
1,-120.61636299999999,48.023143
1,-120.944386,47.853317
1,-120.736165,47.420676
1,-120.739287,47.629099000000004
1,-120.673283,48.192656
1,-120.442463,47.770648
1,-120.49947400000002,47.9969
1,-120.885186,47.827372000000004
1,-120.835372,47.906200000000005
1,-120.27289499999999,48.087228
1,-120.66275700000001,47.677433
1,-120.58852700000001,47.72358899999999
1,-120.68849999999999,48.051144
1,-120.28125100000001,48.109652
1,-120.652199,47.898922
1,-120.76267599999998,47.870439999999995
1,-120.69981099999998,47.776671
1,-120.25350500000002,47.88862699999999
1,-120.824243,48.052372
1,-120.62668800000002,47.898631
1,-120.765868,47.75088
1,-120.82260499999998,47.527006
1,-120.985204,47.835046999999996
1,-120.279715,48.061663
1,-120.98765499999999,47.854898
1,-121.440765,47.369078
1,-121.08125699999998,47.44146500000001
1,-121.18681300000001,47.266351
1,-121.040271,47.363056
1,-120.678094,47.328308
1,-121.195399,47.291465
1,-121.07933499999999,47.413028
1,-120.975906,47.390567
1,-120.86381600000001,47.360091
1,-121.03658300000001,47.239143000000006
1,-120.879857,47.222393
1,-121.21727099999998,47.342261
1,-121.18370599999999,47.437104
1,-120.72654399999999,47.257184
1,-119.71457700000002,48.770952
1,-119.73196500000002,48.86739399999999
1,-120.213028,48.600449
1,-120.53643700000002,48.418933
1,-120.42678299999999,48.875845000000005
1,-120.04501800000001,48.445558
1,-119.98123,48.248932
1,-120.03265100000002,48.520677
1,-120.242837,48.720684
1,-119.961062,48.500416
1,-120.144605,48.576179
1,-120.62268000000002,48.65961300000001
1,-120.358701,48.53144600000001
1,-119.87271300000002,48.765477
1,-119.963035,48.517375
1,-120.13542199999999,48.652783
1,-120.00858,48.421987
1,-120.50420399999999,48.659196
1,-120.202368,48.698671
1,-120.37934300000002,48.384482
1,-120.55087099999999,48.659273
1,-120.24961700000001,48.629802000000005
1,-120.13477000000002,48.104372000000005
1,-120.02930600000002,48.620203
1,-119.927087,48.495428000000004
1,-120.374611,48.455238
1,-119.846327,48.637481
1,-119.71505499999999,48.911885000000005
1,-119.83586400000002,48.470264
1,-119.955001,48.554639
1,-121.781498,47.72540300000001
1,-121.586288,47.43063200000001
1,-121.35932,47.741765
1,-121.46834399999999,47.737488
1,-121.643175,47.524521
1,-121.94388600000002,48.50693600000001
1,-121.77513000000002,48.408637000000006
1,-121.57297099999998,48.35456500000001
1,-121.190102,48.402687
1,-120.80183,48.6184
1,-121.79421700000002,48.551683
1,-121.501348,48.061913000000004
1,-121.193723,48.25021
1,-121.723673,48.270727
1,-121.555221,48.256433
1,-121.44587700000001,48.184115
1,-121.85245500000002,48.021589
1,-121.56851199999998,48.20025999999999
1,-121.373204,48.275363
1,-121.713408,48.061838
1,-121.384839,48.105701
1,-121.23545600000001,48.000924
1,-121.27546,47.807643
1,-121.894161,48.19530600000001
1,-122.02472800000001,48.855509999999995
1,-120.76219299999998,48.740084
1,-122.240178,48.85121099999999
1,-122.16733799999999,48.702205
1,-121.953577,48.95076
1,-121.64906499999998,48.893252
1,-120.754012,48.78658899999999
1,-120.69184499999999,48.739788
1,-121.846536,48.90455
1,-121.736205,48.731294
1,-121.808088,48.895645
1,-120.55203599999999,47.843900999999995
1,-120.24148100000001,48.034619000000006
1,-120.665307,47.822410999999995
1,-120.35374299999998,48.11275500000001
1,-120.65702,48.318933
1,-120.432899,47.963732
1,-120.85482400000001,47.512115
1,-120.519343,47.672722
1,-120.75104000000002,47.403768
1,-120.87291900000001,47.897112
1,-120.442466,47.847997
1,-120.216838,47.816342999999996
1,-120.83976900000002,47.83136
1,-120.72678000000002,47.616155
1,-120.54919600000001,47.774496
1,-120.419031,47.59470400000001
1,-120.91968500000002,47.82752800000001
1,-120.372768,47.64035799999999
1,-120.67282799999998,47.654615
1,-120.210241,47.866185
1,-120.499758,47.345958
1,-120.440943,47.86816
1,-120.698442,47.924669
1,-120.88091400000002,47.601755
1,-120.44706400000001,47.626096
1,-120.42359000000002,47.328752
1,-120.96422700000001,47.978137
1,-120.612582,47.992273
1,-120.520034,47.395802
1,-120.35677400000002,47.649321
1,-120.75344800000002,47.789853
1,-120.401058,47.799818
1,-121.026844,47.423187
1,-121.210169,47.467571
1,-120.870492,47.327487
1,-121.256651,47.340717
1,-121.223018,47.322877
1,-121.010955,47.390001000000005
1,-121.33397500000001,47.32315899999999
1,-120.64210299999999,47.306402
1,-121.00446600000001,47.318487999999995
1,-121.18942599999998,47.362707
1,-119.882389,48.377702000000006
1,-120.358096,48.67899700000001
1,-119.932023,48.372838
1,-120.161059,48.771122
